,record_num,id,latitude,longitude,occupancy_status,current_status,bikes_allowed,headsign,bearing,current_stop_sequence,updated_at
2128,2129,y3286,42.33124083,-71.07684746,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,41.0,5,2024-07-25 13:03:50-04:00
2129,2130,y3264,42.33960273,-71.08060521,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,9,2024-07-25 13:03:49-04:00
2130,2131,y3263,42.36281426,-71.0995235,FULL,IN_TRANSIT_TO,1,Nubian,127.0,8,2024-07-25 13:03:51-04:00
2131,2132,y3237,42.36416753,-71.10152895,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,90.0,8,2024-07-25 13:03:50-04:00
2132,2133,y3204,42.36319298,-71.10018159,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,146.0,8,2024-07-25 13:03:47-04:00
2133,2134,y3202,42.33239953,-71.08007893,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,125.0,4,2024-07-25 13:03:52-04:00
2134,2135,y1834,42.3309325,-71.08293694,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,239.0,23,2024-07-25 13:03:49-04:00
2135,2136,y3286,42.33178694,-71.07596814,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,57.0,5,2024-07-25 13:04:00-04:00
2136,2137,y3264,42.33960798,-71.08063226,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,9,2024-07-25 13:04:00-04:00
2137,2138,y3263,42.36227281,-71.09868368,FULL,STOPPED_AT,1,Nubian,133.0,8,2024-07-25 13:04:01-04:00
2138,2139,y3237,42.36419877,-71.10160309,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,8,2024-07-25 13:04:00-04:00
2139,2140,y3204,42.36282938,-71.09962239,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,137.0,8,2024-07-25 13:04:01-04:00
2140,2141,y3202,42.33228206,-71.07988993,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,119.0,4,2024-07-25 13:03:57-04:00
2141,2142,y1834,42.33074523,-71.0832009,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,224.0,23,2024-07-25 13:03:58-04:00
2142,2143,y3286,42.33231801,-71.07537871,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,50.0,6,2024-07-25 13:04:11-04:00
2143,2144,y3264,42.33960798,-71.08063226,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,9,2024-07-25 13:04:00-04:00
2144,2145,y3263,42.36159631,-71.0976639,FULL,IN_TRANSIT_TO,1,Nubian,136.0,9,2024-07-25 13:04:10-04:00
2145,2146,y3237,42.36421673,-71.10162082,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,8,2024-07-25 13:04:11-04:00
2146,2147,y3204,42.36264383,-71.09938825,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,164.0,8,2024-07-25 13:04:13-04:00
2147,2148,y3202,42.33224893,-71.07989972,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,4,2024-07-25 13:04:13-04:00
2148,2149,y1834,42.33060461,-71.08336613,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,209.0,24,2024-07-25 13:04:10-04:00
2149,2150,y3286,42.33267233,-71.07465428,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,31.0,6,2024-07-25 13:04:20-04:00
2150,2151,y3264,42.33960798,-71.08063226,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,9,2024-07-25 13:04:00-04:00
2151,2152,y3263,42.36134367,-71.09716763,FULL,IN_TRANSIT_TO,1,Nubian,175.0,9,2024-07-25 13:04:21-04:00
2152,2153,y3237,42.3639566,-71.10118464,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,126.0,8,2024-07-25 13:04:21-04:00
2153,2154,y3204,42.36257089,-71.09944535,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,8,2024-07-25 13:04:22-04:00
2154,2155,y3202,42.33210736,-71.07962889,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,123.0,4,2024-07-25 13:04:20-04:00
2155,2156,y1834,42.330377,-71.0838269,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,241.0,24,2024-07-25 13:04:22-04:00
2156,2157,y3286,42.33277007,-71.07449986,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 13:04:27-04:00
2157,2158,y3264,42.33960798,-71.08063226,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,9,2024-07-25 13:04:00-04:00
2158,2159,y3263,42.36112351,-71.096817,FULL,IN_TRANSIT_TO,1,Nubian,128.0,9,2024-07-25 13:04:31-04:00
2159,2160,y3237,42.3633152,-71.10020464,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,135.0,8,2024-07-25 13:04:33-04:00
2160,2161,y3204,42.36257089,-71.09944535,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,8,2024-07-25 13:04:22-04:00
2161,2162,y3202,42.33152555,-71.07802576,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,112.0,5,2024-07-25 13:04:32-04:00
2162,2163,y1834,42.33017531,-71.08415118,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,204.0,1,2024-07-25 13:04:33-04:00
2163,2164,y3286,42.33279518,-71.0745112,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 13:04:38-04:00
2164,2165,y3264,42.33960798,-71.08063226,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,9,2024-07-25 13:04:00-04:00
2165,2166,y3263,42.36076348,-71.09601027,FULL,IN_TRANSIT_TO,1,Nubian,124.0,9,2024-07-25 13:04:40-04:00
2166,2167,y3237,42.36306737,-71.09989314,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,83.0,8,2024-07-25 13:04:43-04:00
2167,2168,y3204,42.36268,-71.09928,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,8,2024-07-25 13:04:35-04:00
2168,2169,y3202,42.3314161,-71.07762497,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,45.0,5,2024-07-25 13:04:43-04:00
2169,2170,y1834,42.33001525,-71.0843531,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,221.0,1,2024-07-25 13:04:42-04:00
2170,2171,y3286,42.33279518,-71.0745112,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 13:04:38-04:00
2171,2172,y3264,42.33960798,-71.08063226,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,9,2024-07-25 13:04:00-04:00
2172,2173,y3263,42.36061779,-71.09581938,FULL,STOPPED_AT,1,Nubian,268.0,9,2024-07-25 13:04:51-04:00
2173,2174,y3237,42.363131,-71.09990722,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,336.0,8,2024-07-25 13:04:51-04:00
2174,2175,y3204,42.36268,-71.09928,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,8,2024-07-25 13:04:35-04:00
2175,2176,y3202,42.33140911,-71.07756759,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,5,2024-07-25 13:04:52-04:00
2176,2177,y1834,42.32977528,-71.08426317,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,117.0,1,2024-07-25 13:04:54-04:00
2177,2178,y3286,42.33279518,-71.0745112,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 13:04:38-04:00
2178,2179,y3264,42.33959,-71.08055,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,9,2024-07-25 13:04:56-04:00
2179,2180,y3263,42.36056461,-71.09567046,FULL,STOPPED_AT,1,Nubian,119.0,9,2024-07-25 13:04:59-04:00
2180,2181,y3237,42.36316666,-71.099932,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,8,2024-07-25 13:04:55-04:00
2181,2182,y3204,42.36268,-71.09928,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,8,2024-07-25 13:04:35-04:00
2182,2183,y3202,42.33140911,-71.07756759,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,5,2024-07-25 13:04:52-04:00
2183,2184,y1834,42.32981615,-71.08411229,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,54.0,1,2024-07-25 13:05:01-04:00
2184,2185,y3286,42.33279518,-71.0745112,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 13:04:38-04:00
2185,2186,y3264,42.33959,-71.08055,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,9,2024-07-25 13:04:56-04:00
2186,2187,y3263,42.36041612,-71.09538846,FULL,IN_TRANSIT_TO,1,Nubian,130.0,10,2024-07-25 13:05:10-04:00
2187,2188,y3237,42.36303045,-71.09981087,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,120.0,8,2024-07-25 13:05:09-04:00
2188,2189,y3204,42.36268,-71.09928,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,8,2024-07-25 13:04:35-04:00
2189,2190,y3202,42.33139784,-71.07757112,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,5,2024-07-25 13:05:08-04:00
2190,2191,y1834,42.32985909,-71.08396111,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 13:05:10-04:00
2191,2192,y3286,42.33277603,-71.07447953,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,110.0,6,2024-07-25 13:05:22-04:00
2192,2193,y3264,42.33959,-71.08055,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,9,2024-07-25 13:04:56-04:00
2193,2194,y3263,42.36023443,-71.09506364,FULL,IN_TRANSIT_TO,1,Nubian,133.0,10,2024-07-25 13:05:19-04:00
2194,2195,y3237,42.36278687,-71.09941019,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,8,2024-07-25 13:05:23-04:00
2195,2196,y3204,42.36255064,-71.09945254,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,8,2024-07-25 13:05:24-04:00
2196,2197,y3202,42.33122522,-71.07709723,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,108.0,5,2024-07-25 13:05:20-04:00
2197,2198,y1834,42.32985909,-71.08396111,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 13:05:10-04:00
2198,2199,y3286,42.33304617,-71.07395017,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,55.0,6,2024-07-25 13:05:31-04:00
2199,2200,y3264,42.33959,-71.08055,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,9,2024-07-25 13:04:56-04:00
2200,2201,y3263,42.36022402,-71.09506329,FULL,IN_TRANSIT_TO,1,Nubian,0.0,10,2024-07-25 13:05:33-04:00
2201,2202,y3237,42.36276,-71.09936,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,8,2024-07-25 13:05:34-04:00
2202,2203,y3204,42.36268,-71.09928,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,8,2024-07-25 13:05:34-04:00
2203,2204,y3202,42.3312496,-71.07706132,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,5,2024-07-25 13:05:25-04:00
2204,2205,y1834,42.32985909,-71.08396111,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 13:05:10-04:00
2205,2206,y3286,42.33372255,-71.07353695,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,339.0,6,2024-07-25 13:05:43-04:00
2206,2207,y3264,42.33959,-71.08055,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,9,2024-07-25 13:04:56-04:00
2207,2208,y3263,42.36022402,-71.09506329,FULL,IN_TRANSIT_TO,1,Nubian,0.0,10,2024-07-25 13:05:33-04:00
2208,2209,y3237,42.36210082,-71.09841934,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,47.0,8,2024-07-25 13:05:46-04:00
2209,2210,y3204,42.3622852,-71.09888915,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,133.0,8,2024-07-25 13:05:43-04:00
2210,2211,y3202,42.33122,-71.07696,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,90.0,5,2024-07-25 13:05:46-04:00
2211,2212,y1834,42.32989,-71.08397,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,225.0,1,2024-07-25 13:05:40-04:00
2212,2213,y3286,42.33388146,-71.07360401,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,6,2024-07-25 13:05:52-04:00
2213,2214,y3264,42.33959,-71.08055,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,9,2024-07-25 13:05:56-04:00
2214,2215,y3263,42.36021618,-71.09503682,FULL,IN_TRANSIT_TO,1,Nubian,114.0,10,2024-07-25 13:05:56-04:00
2215,2216,y3237,42.36207975,-71.09828518,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,116.0,9,2024-07-25 13:05:53-04:00
2216,2217,y3204,42.36205917,-71.09847537,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,160.0,9,2024-07-25 13:05:53-04:00
2217,2218,y3202,42.33122,-71.07696,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,90.0,5,2024-07-25 13:05:46-04:00
2218,2219,y1834,42.32989,-71.08397,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,225.0,1,2024-07-25 13:05:40-04:00
2219,2220,y3286,42.33388146,-71.07360401,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,6,2024-07-25 13:05:52-04:00
2220,2221,y3264,42.33960118,-71.0806696,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,9,2024-07-25 13:06:07-04:00
2221,2222,y3263,42.35985244,-71.0945099,FULL,IN_TRANSIT_TO,1,Nubian,132.0,10,2024-07-25 13:06:04-04:00
2222,2223,y3237,42.36199467,-71.09808917,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,143.0,9,2024-07-25 13:06:03-04:00
2223,2224,y3204,42.36194968,-71.09826416,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,138.0,9,2024-07-25 13:06:05-04:00
2224,2225,y3202,42.33122,-71.07696,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,90.0,5,2024-07-25 13:05:46-04:00
2225,2226,y1834,42.32989,-71.08397,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,225.0,1,2024-07-25 13:05:40-04:00
2226,2227,y3286,42.3341317,-71.07398579,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,313.0,6,2024-07-25 13:06:13-04:00
2227,2228,y3264,42.33960118,-71.0806696,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,9,2024-07-25 13:06:07-04:00
2228,2229,y3263,42.35915842,-71.09376675,FULL,IN_TRANSIT_TO,1,Nubian,152.0,10,2024-07-25 13:06:17-04:00
2229,2230,y3237,42.36155691,-71.09728334,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,103.0,9,2024-07-25 13:06:17-04:00
2230,2231,y3204,42.36163613,-71.09758802,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,119.0,9,2024-07-25 13:06:15-04:00
2231,2232,y3202,42.33122,-71.07696,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,90.0,5,2024-07-25 13:05:46-04:00
2232,2233,y1834,42.32989,-71.08397,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,225.0,1,2024-07-25 13:05:40-04:00
2233,2234,y3286,42.33472013,-71.07485933,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,329.0,7,2024-07-25 13:06:26-04:00
2234,2235,y3264,42.34024711,-71.08121545,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,324.0,10,2024-07-25 13:06:23-04:00
2235,2236,y3263,42.35911357,-71.09375474,FULL,IN_TRANSIT_TO,1,Nubian,0.0,10,2024-07-25 13:06:26-04:00
2236,2237,y3237,42.36149864,-71.0972864,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,143.0,9,2024-07-25 13:06:23-04:00
2237,2238,y3204,42.36144267,-71.09750296,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,129.0,9,2024-07-25 13:06:26-04:00
2238,2239,y3202,42.33125947,-71.07705703,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,5,2024-07-25 13:06:20-04:00
2239,2240,y1834,42.32989,-71.08397,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,225.0,1,2024-07-25 13:05:40-04:00
2240,2241,y3286,42.33489129,-71.07497133,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 13:06:36-04:00
2241,2242,y3264,42.34036988,-71.08137145,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,316.0,10,2024-07-25 13:06:32-04:00
2242,2243,y3263,42.35878747,-71.09354804,FULL,STOPPED_AT,1,Nubian,153.0,10,2024-07-25 13:06:35-04:00
2243,2244,y3237,42.36103281,-71.09676596,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,139.0,9,2024-07-25 13:06:34-04:00
2244,2245,y3204,42.36110894,-71.09693321,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,169.0,9,2024-07-25 13:06:37-04:00
2245,2246,y3202,42.33127388,-71.07700113,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,52.0,5,2024-07-25 13:06:33-04:00
2246,2247,y1834,42.32989,-71.08397,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,225.0,1,2024-07-25 13:05:40-04:00
2247,2248,y3286,42.33489706,-71.0749837,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 13:06:42-04:00
2248,2249,y3264,42.34038479,-71.0813803,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,10,2024-07-25 13:06:46-04:00
2249,2250,y3263,42.3586908,-71.09356861,FULL,STOPPED_AT,1,Nubian,0.0,10,2024-07-25 13:06:45-04:00
2250,2251,y3237,42.36094961,-71.09645565,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,118.0,9,2024-07-25 13:06:47-04:00
2251,2252,y3204,42.36089178,-71.09668358,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,141.0,9,2024-07-25 13:06:48-04:00
2252,2253,y3202,42.33200293,-71.07584688,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,52.0,5,2024-07-25 13:06:48-04:00
2253,2254,y1834,42.32985318,-71.08396571,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,1,2024-07-25 13:06:41-04:00
2254,2255,y3286,42.33489706,-71.0749837,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 13:06:42-04:00
2255,2256,y3264,42.34038479,-71.0813803,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,10,2024-07-25 13:06:46-04:00
2256,2257,y3263,42.35869599,-71.09356649,FULL,STOPPED_AT,1,Nubian,0.0,10,2024-07-25 13:06:54-04:00
2257,2258,y3237,42.36099152,-71.0964253,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,9,2024-07-25 13:06:50-04:00
2258,2259,y3204,42.36090939,-71.09665368,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,9,2024-07-25 13:06:51-04:00
2259,2260,y3202,42.33257473,-71.07493158,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,45.0,6,2024-07-25 13:06:57-04:00
2260,2261,y1834,42.3298747,-71.08393522,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,66.0,1,2024-07-25 13:06:58-04:00
2261,2262,y3286,42.33491942,-71.07499531,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,329.0,7,2024-07-25 13:07:06-04:00
2262,2263,y3264,42.34037,-71.08133,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,315.0,10,2024-07-25 13:06:58-04:00
2263,2264,y3263,42.35870008,-71.09356822,FULL,STOPPED_AT,1,Nubian,0.0,10,2024-07-25 13:07:08-04:00
2264,2265,y3237,42.36055512,-71.09560295,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,139.0,9,2024-07-25 13:07:08-04:00
2265,2266,y3204,42.36074321,-71.09616664,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,126.0,9,2024-07-25 13:07:05-04:00
2266,2267,y3202,42.33261669,-71.07477352,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 13:07:06-04:00
2267,2268,y1834,42.32984036,-71.08347587,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,111.0,1,2024-07-25 13:07:08-04:00
2268,2269,y3286,42.33478905,-71.07501532,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 13:07:18-04:00
2269,2270,y3264,42.34048483,-71.08143761,FULL,IN_TRANSIT_TO,1,Harvard,335.0,10,2024-07-25 13:07:17-04:00
2270,2271,y3263,42.35841358,-71.09328929,FULL,STOPPED_AT,1,Nubian,157.0,10,2024-07-25 13:07:18-04:00
2271,2272,y3237,42.36054141,-71.09544801,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,123.0,9,2024-07-25 13:07:16-04:00
2272,2273,y3204,42.36047024,-71.09574722,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,118.0,9,2024-07-25 13:07:15-04:00
2273,2274,y3202,42.33261669,-71.07477352,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 13:07:06-04:00
2274,2275,y1834,42.32980382,-71.08328939,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,37.0,1,2024-07-25 13:07:15-04:00
2275,2276,y3286,42.33478905,-71.07501532,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 13:07:18-04:00
2276,2277,y3264,42.34049336,-71.0814543,FULL,IN_TRANSIT_TO,1,Harvard,0.0,10,2024-07-25 13:07:22-04:00
2277,2278,y3263,42.3582912,-71.09322658,FULL,STOPPED_AT,1,Nubian,139.0,10,2024-07-25 13:07:29-04:00
2278,2279,y3237,42.36017115,-71.09487375,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,124.0,10,2024-07-25 13:07:30-04:00
2279,2280,y3204,42.36036378,-71.09549014,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,125.0,9,2024-07-25 13:07:28-04:00
2280,2281,y3202,42.33313408,-71.07393847,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,50.0,6,2024-07-25 13:07:28-04:00
2281,2282,y1834,42.32993753,-71.08327162,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,320.0,1,2024-07-25 13:07:27-04:00
2282,2283,y3286,42.33478905,-71.07501532,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 13:07:18-04:00
2283,2284,y3264,42.34049176,-71.08142079,FULL,IN_TRANSIT_TO,1,Harvard,0.0,10,2024-07-25 13:07:33-04:00
2284,2285,y3263,42.35826417,-71.09322116,FULL,STOPPED_AT,1,Nubian,0.0,10,2024-07-25 13:07:36-04:00
2285,2286,y3237,42.35948693,-71.09404531,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,143.0,10,2024-07-25 13:07:40-04:00
2286,2287,y3204,42.36006954,-71.09494686,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,120.0,10,2024-07-25 13:07:40-04:00
2287,2288,y3202,42.33375566,-71.07359161,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,324.0,6,2024-07-25 13:07:40-04:00
2288,2289,y1834,42.33004118,-71.08332977,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,355.0,1,2024-07-25 13:07:37-04:00
2289,2290,y3286,42.33478905,-71.07501532,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 13:07:18-04:00
2290,2291,y3264,42.34049176,-71.08142079,FULL,IN_TRANSIT_TO,1,Harvard,0.0,10,2024-07-25 13:07:33-04:00
2291,2292,y3263,42.3582464,-71.09322899,FULL,STOPPED_AT,1,Nubian,167.0,10,2024-07-25 13:07:49-04:00
2292,2293,y3237,42.35889523,-71.09357439,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,150.0,10,2024-07-25 13:07:49-04:00
2293,2294,y3204,42.35974222,-71.09439448,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,138.0,10,2024-07-25 13:07:47-04:00
2294,2295,y3202,42.33386124,-71.0737299,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,293.0,6,2024-07-25 13:07:48-04:00
2295,2296,y1834,42.33052256,-71.08328337,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,1.0,1,2024-07-25 13:07:49-04:00
2296,2297,y3286,42.33478905,-71.07501532,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 13:07:18-04:00
2297,2298,y3264,42.34049176,-71.08142079,FULL,IN_TRANSIT_TO,1,Harvard,0.0,10,2024-07-25 13:07:33-04:00
2298,2299,y3263,42.3578528,-71.09300967,FULL,IN_TRANSIT_TO,1,Nubian,154.0,11,2024-07-25 13:07:56-04:00
2299,2300,y3237,42.35802172,-71.09317369,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,158.0,10,2024-07-25 13:07:57-04:00
2300,2301,y3204,42.35894387,-71.09360051,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,152.0,10,2024-07-25 13:07:58-04:00
2301,2302,y3202,42.33378155,-71.07370273,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,123.0,6,2024-07-25 13:07:57-04:00
2302,2303,y1834,42.3309522,-71.08296384,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,29.0,2,2024-07-25 13:07:59-04:00
2303,2304,y3286,42.33509877,-71.07499576,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 13:08:11-04:00
2304,2305,y3264,42.34046,-71.08145,FULL,IN_TRANSIT_TO,1,Harvard,315.0,10,2024-07-25 13:07:59-04:00
2305,2306,y3263,42.35747929,-71.09286099,FULL,IN_TRANSIT_TO,1,Nubian,160.0,11,2024-07-25 13:08:11-04:00
